id,total_count
9200318_Ag_EU_TEL_a0557_Collections_1914-1918,68
08620_EFG_Jugoslovenska_Kinoteka,67
1082_EuropeanaFashion_1115,66
32_RoL_NLSerbia_avangarde,66
9200410_Ag_EU_TEL_a1168c_eCloud_Croatia,66
9200435_Ag_EU_TEL_a1168h_eCloud_Croatia,66
9200476_NL_Incunabula_Malta,66
677_APE_LiberationMovement_III,65
9200486_NL_Postcards_Moldova,65
915__Erasmus_Trust,64
9200227_Ag_EU_TEL_a0533_Collections_1914-1918,64
392_DRI_ACERR,63
610_APEF_Magyar_Nemzeti_Leveltar,63
9200297_Ag_EU_TEL_a0535_EUcollection14-18,63
115_RoL_ICCU_PaginaPeriodicoTrincea,62
2021738_Cy_CUT_334,62
687_APE_LiberationMovement_XIII,62
689_APE_LiberationMovement_XV,62
9200153_Ag_EU_TEL_a0568_Europeana14-18_Serbia,62
892__Lithuanian_Jewish_Community,61
981_EKT_keel,61
1031__Naturalis_ECHINODERMATA,60
655_APE_IISocialHistory_4,60
772_DDB_Textilmuseum,60
780_Ag_BnF_Gallica_typedoc_manuscrits_nouveaux_ARMA,60
9200415_Ag_EU_TEL_a1168j_eCloud_Croatia,60
2023020_Erfgoedplus_be_Tysmans,59
2058702_Ag_SW_WikimediaSverige_da-och-nu,59
387_ECC_NLSerbia_sokolski_pokret,59
674_APE_LiberationMovement,59
00725_A_DE_Landesarchiv_ese_2_0000002676,58
688_APE_LiberationMovement_XIV,58
9200487_NL_Bookplates_Moldova,58
146_ECC_NLSerbia_bor,57
91684_Ag_SE_SwedishNationalHeritage_ajtte_daggdjur,57
9200144_Ag_DK_kb.orientalmss,57
675_APE_LiberationMovement_I,56
9200493_NL_Postcards_Macedonia,55
681_APE_LiberationMovement_VII,54
992_DDB_DFG,54
08625_EFG_FilmotecaEspanola,53
9200266_Ag_EU_TEL_eCloud_a1176_Edinburgh,53
9200450_Ag_EU_TEL_a1168l_eCloud_Croatia,53
08633_EFG_Landesfilmsammlung_BW,52
10601_AV_DW_ASSETS_EA_1,52
1022_DDB_keramik,51
537_Hispana_ArchivodelAyuntamientodeTinajo,51
682_APE_LiberationMovement_VIII,51
734_DDB_Burg_Posterstein,51
9200462_Engravings_NLRomania,51
9200509_NL_Postcards_Montenegro,51
10610_AV_DW_ASSETS_EV_4,50
10619_AV_DW_ASSETS_GA_5,50
10621_AV_DW_ASSETS_GA_7,50
2021714_Ag_CY_Blue_Books,50
2048616_Ag_EU_DM2E_bas_codsupra,50
691_APE_LiberationMovement_XVII,50
6_RoL_NLLatvia_Collection57760,50
916__University_of_Galway,50
9200323_Ag_EU_TEL_a1222_Collections_1914-1918,50
10623_AV_DW_ASSETS_GV_1,49
2032018_DDB_DSOM,49
680_APE_LiberationMovement_VI,49
9200349_Ag_EU_TEL_a1167h_eCloud_Croatia,49
2064904_GR_Mandra,48
49_RoL_NLScotland_RareBooksMiscellanea,48
58_mig_fotografije_metropolitan_Serbia,48
659_APE_IISocialHistory_8,48
9200141_Ag_EU_TEL_a1058_E.Libraries_Ghent,48
497_TIB_IWF_engineering,47
631_MazowieckaBibliotekaCyfrowa,47
789_DDB_AlfredWegener,47
10616_AV_DW_ASSETS_GA_2,46
678_APE_LiberationMovement_IV,46
696_EuropeanaFashion_1070,46
9200438_Ag_EU_TEL_a1167n_eCloud_Croatia,46
00720_A_DE_Landesarchiv_ese_1_0000002606,45
692_APE_LiberationMovement_XVIII,45
745_Bogstad_Gard,45
810_Slaska_Biblioteka_Cyfrowa,45
00719_A_DE_Landesarchiv_ese_1_0000001697,44
1099_Rauws_Wicker_Chair_Collection,44
2064908_GR_Eforeia_Argolidas,44
757_DDB_Gustaf_D_Institut,44
09701_L_IE_IVRLA_Beranger_ese,43
2048305_Ag_EU_ApeX_FI1,43
91665_Ag_SE_SwedishNationalHeritage_malmo_delobjek,43
9200392_Ag_EU_TEL_a1167o_eCloud_Croatia,43
00742_A_DE_Landesarchiv_ese_6_0000003032,42
2020104_Slovenia_sigledal_articles,42
484_MSPS_Muzeum_Stredniho_Pootavi_Strakonice,42
9200147_Ag_EU_TEL_a1053_E.Libraries_Vienna,42
844_EuropeanaFashion_1139,41
2021739_Cy_CUT_339,40
576_MUSEU_BibliotecaJudeteana_OctavianGoga,40
9200305_Ag_EU_TEL_a0549a_Drawings_1914-1918,40
9200455_UL_Publications_Lucian_Blaga,40
1011__MuseodellaCartadiPescia,39
293_DDB__StadtmuseumCottbus,39
328_DRI_RIA2,39
9200292_Ag_EU_TEL_a0561_EUcollection14-18,39
129_RoL_OVI_manoscritti,38
2021721_Ag_CY_Koukkidis,38
2051947_Ag_EU_EUscreenXL_1053,38
2064117_Museu_Museum im Steintor_Germany,38
2064122_Museum Industriekultur Osnabrück,38
407_Cy_CUT_476,38
9200186_Ag_EU_TEL_a1127_EUlibraries_Belgrade,38
08630_EFG_Arhiva_Nationala_de_Filme,37
145_ECC_NLSerbia_kalef,37
411_SOCH_asf,37
916104_Ag_SE_SwedishNationalHeritage_malmo_samling,37
557_APEF_FFB_Elise_Balos_brevsamling,36
639_DDB_ESRA,36
9200382_Ag_EU_TEL_a1166_eCloud_NatLib_Wales,36
1024__LIBSM_BOOKS,35
102_RoL_NLWales_Dictionaries,35
2021114_Ag_CZ_CroatianCulturalHeritage_Portretne25,35
34_RoL_NLSerbia_vk,35
712_EKT_KalambakaLibrary,35
832_DDB_MadonnaArchiv,35
9200331_Ag_EU_TEL_a1186_ULB_eCloud,35
2064931_GR_Prosotsani,34
43_EuropeanaFashion_Georgia,34
09317_Ag_EU_JHN_GUF_rothschild,33
390_Museu_Civitella,33
9200326_Ag_EU_TEL_a1182_ULB_eCloud,33
08631_EFG_La_Cineteca_del_Friuli,32
1088_DDB_Fuerstenberg,32
1114_DDB_Nicolausberg,32
2021725_Ag_CY_Periodiko_Review_ATI,32
54_mig_jev_periodika_Serbia,32
719__Dublin_City_Library_and_Archive,32
821_ANCI,32
9200412_Ag_EU_TEL_a1168e_eCloud_Croatia,32
590_APEF_NewcastleUniversity_SpecColl,31
9200508_NL_Posters_Montenegro,31
10622_AV_DW_ASSETS_GA_8,30
2022411_Ag_RO_Elocal_audioinb,30
2063624_EU_280_UK,30
758_Archiwum_Filmowe_Szkola_Filmowa_w_Lodzi,30
9200393_Ag_EU_TEL_a1168a_eCloud_Croatia,30
968_EKT_ICS_Mingei_FRANCE,30
1038__Provinciaal_Depot_Bodemvondsten_Noord_Brabant,29
2048621_Ag_EU_DM2E_ubffm_msor,29
36_RoL_NLSerbia_stampana,29
91697_Ag_SE_SwedishNationalHeritage_GoogleFieldTri,29
9200314_Ag_EU_TEL_a1192b_Collections_1914-1918,29
59_mig_romi_razglednice_Serbia,28
9200330_Ag_EU_TEL_a1185b_ULB_eCloud,28
104_RoL_NLWales_Manuscripts,27
2020102_Slovenia_sigledal_programme_notes,27
2021103_Ag_CZ_CroatianCulturalHeritage_Razglednic5,27
416_EKT_laskaridis_diglib,27
611_APE__Magyar_Nemzeti_Leveltar,27
660_APE_IISocialHistory_9,27
864__Azerbaijan_Tourism_Board,27
9200261_Ag_EU_TEL_eCloud_a1171_Edinburgh,27
9200478_NL_Razglednice_Rariteti_Bosnia_Herzegovina,27
100_RoL_NLScotland_RareBooksDigitalGallery_iiif,26
33_RoL_NLSerbia_putopisi,26
820_Cinememoire,26
2023877_AG-EU_LinkedHeritage_G.Denisenko,25
605_Bibliotekaelblaska_pt_II,25
2021743_Cy_CUT_344,24
2021747_Cy_CUT_349,24
2048606_Ag_EU_DM2E_mpiwg_harriot,24
607_BibliotekaCyfrowaRegionaliaZiemiLodzkiej,24
657_APE_IISocialHistory_6,24
888_Politehnica_University_Timisoara,24
9200152_Ag_EU_TEL_a1049_E.Librarier_Madrid,24
9200353_Ag_EU_TEL_a1237_Bulgaria_Manuscript,24
11627_OpenUp_ALGATERRA,23
887_APE_Riksarkivet,23
2023862_AG-EU_LinkedHeritage_KarazinKharkiv,22
281_CulturaItalia_Polo_Museale_Abruzzo,22
653_APE_IISocialHistory_2,22
661_APE_IISocialHistory_10,22
03709_M_FR_CiteMusique_IN,21
1065_CY_DCH,21
2021104_Ag_CZ_CroatianCulturalHeritage_Sitni_tisa6,21
2021745_Cy_CUT_347,21
204_DRI_MonaghanCC,21
811_MRU,21
9200434_NL_ONB_Google_Fieldtrip_Picture_Archive,21
1023_DDB_WRG,20
10620_AV_DW_ASSETS_GA_6,20
138_National_Library_of_Latvia_53394,20
190_EFG_Fons_Joan_Capdevila_Nogues,20
2048610_Ag_EU_DM2E_uib_wab,20
214_NIVAL_NCAD_DRI,20
498_TIB_worldcontactday,20
9200345_Ag_EU_TEL_a1167b_eCloud_Croatia,20
920__Irish_Jesuit_Archive,20
965_EKT_ICS_Mingei_GERMANY,20
09702_L_IE_IVRLA_Boehm_ese,19
2021751_Cy_CUT_361,19
370_CARARE_CUT,19
620_The_Munch_Museum,19
9200451_Ag_EU_TEL_a1167t_eCloud_Croatia,19
2058818_Ag_EU_EAGLE_IMJ,18
406_Cy_CUT_474,18
652_APE_IISocialHistory_1,18
9200200_Ag_EU_TEL_a1130f_EUCollections1418_Italy,18
9200243_Ag_EU_TEL_a1150_Amsterdam_UV_eCloud,18
9200245_Ag_EU_TEL_a1151_Amsterdam_UV_eCloud,18
9200322_Ag_EU_TEL_a1221_Collections_1914-1918,18
2021102_Ag_CZ_CroatianCulturalHeritage_Fotografij4,17
2021111_Ag_CZ_CroatianCulturalHeritage_Notni15,17
2063604_EU_280_Denmark,17
248_Slovenia_sigledal_puppets,17
311_Meise_Botanic_Garden_VirtualExhibition_Part3,17
759_DDB_HLA,17
916112_Ag_SE_SwedishNationalHeritage_gsm_exhibitio1,17
99_RoL_NLScotland_RareBooksDigitalGallery_pdf,17
08637_EFG_KNM,16
2058634_Ag_EU_LoCloud_Douanes,16
2063627_EU_280_Belgium,16
259_KurzFilmAgentur_Hamburg,16
560_APEF_NAN_Landssvikarkivet_Oslo_politikammer,16
654_APE_IISocialHistory_3,16
1050_EuskoJaurlaritza_oai_EJGV_eu,15
10905_AV_FLM_ASSETS_tex2,15
2048372_Ag_EU_ApeX_Malta_ArkNaz,15
2048377_Ag_EU_ApeX_Spain_AGA,15
589_APEF_IISocialHistory,15
2021501_Ag_BG_Ontotext_hdl_pub_1,14
2022410_Ag_RO_Elocal_documen1,14
577_Photoconsortium_MuseeHistoriqueLausanne,14
588_APEF_National_Aerospace_Library,14
755_Romsdalsmuseet,14
10608_AV_DW_ASSETS_EV_2,13
2021109_Ag_CZ_CroatianCulturalHeritage_Serijske12,13
2048376_Ag_EU_ApeX_Romania_NCHA,13
2063602_EU_280_Sweden,13
38_NULSlovenia_ivan_letters,13
56_mig_crnjanski_fotografij_Serbia,13
733_WMBC,13
800_CultureelErfgoedAnnuntiatenHeverlee,13
9200167_Ag_EU_TEL_a1044_Eu_Libraries_Wales,13
1115_DDB_SA_Goettingen,12
114_Ag_EU_eSOUNDS_1036_EssexRecordOffice,12
2021753_Cy_CUT_365,12
2063609_EU_280_Spain,12
2063621_EU_280_France,12
40_RoL_CulturaItalia_biblio_alessandrina_manoscritti,12
62_Museu_GrecianArchive,12
707__Dublin_City_University,12
9200488_NL_Maps_Macedonia,12
949_EuropeanaFashion_1140,12
2021115_Ag_CZ_CroatianCulturalHeritage_povelje239,11
2063607_EU_280_Estonia,11
2063623_EU_280_Germany,11
37_RoL_NLSerbia_beleske,11
622_Malopolska_Biblioteka_Cyfrowa_Pt2,11
917__Cork_City_Libraries,11
9200575_NL_Luxembourg_Poetry,11
921__Tulsk_History_Society,11
08603_EFG_Filmarchiv_Austria,10
10618_AV_DW_ASSETS_GA_4,10
10902_AV_FLM_ASSETS_2,10
15413_Ag_IE_IMC_npm,10
2021106_Ag_CZ_CroatianCulturalHeritage_Knjige_za9,10
2021742_Cy_CUT_343,10
2063601_EU_280_Romania,10
2063605_EU_280_Latvia,10
2063606_EU_280_Portugal,10
2063612_EU_280_Norway,10
2063617_EU_280_Malta,10
2063619_EU_280_Czech_Republic,10
2063628_EU_280_Ireland,10
383_Rundfunk_Berlin_Brandenburg,10
793_DDB_IndustriemuseumGuben,10
851_DDB_Naturkundemuseum,10
9200409_Ag_EU_TEL_a1168b_eCloud_Croatia,10
928_Zene,10
986_MICHAEL_Culture,10
08624_EFG_IVAC,9
08634_EFG_CinetecaNazionale,9
10613_AV_DW_ASSETS_EV_7,9
2063603_EU_280_Lithuania,9
276_Hochschule_fur_Gestaltung_Offenbach,9
9200325_Ag_EU_TEL_a0548_EUcollection14-18,9
1083_EuropeanaFashion_1141,8
2021746_Cy_CUT_348,8
2022407_Ag_RO_Elocal_cridespr,8
2063615_EU_280_Slovenia,8
2063625_EU_280_Hungary,8
2063626_EU_280_Italy,8
215_Royal_Irish_Academy_DRI,8
35_RoL_NLSerbia_moderna,8
42_Culturalia_LeonidaZamfirescu,8
47_RoL_NLScotland_MedievalManuscripts,8
554_APEF_FFB_Vadso_damekor,8
60_mig_romi_knjige_Serbia,8
641__Joe_Lee_Community_Based_Films,8
656_APE_IISocialHistory_5,8
658_APE_IISocialHistory_7,8
9200296_Ag_EU_TEL_a0534_EUcollection14-18,8
9200436_Ag_EU_TEL_a1167k_eCloud_Croatia,8
9200494_NL_Music_Scores_Moldova,8
1025_LIBSM_NEWSPR,7
2058642_Ag_EU_LoCloud_Veritas,7
2063613_EU_280_Poland,7
360_EKT_AthensAcademy6,7
398_Cy_CUT_148,7
399_Cy_CUT_442,7
91670_Ag_SE_SwedishNationalHeritage_smvk-vkm-arkiv,7
919__Waterford_City_Council,7
9200321_Ag_EU_TEL_a0627_Collections_1914-1918,7
9200372_Ag_EU_TEL_a1311_eCloud_AmsterdamVU,7
9200566_NL_Greece_manuscripts2,7
0943115_Ag_LIBRODINA:ARTICLE_2015,6
558_APEF_IKAK_Al_formannskap_og_sentraladministrasjon,6
732_RCIN,6
9200358_Ag_EU_TEL_a1149_eCloud_LibraryTechnology,6
0943104_Ag_BG_PenchoSlaveykov_LIBRODINA_BOOK,5
2020739_Ag_EU_CARARE_2Culture,5
2021113_Ag_CZ_CroatianCulturalHeritage_Dopisnice17,5
2022421_Ag_RO_Elocal_cjcpctvi,5
2048373_Ag_EU_ApeX_Iceland,5
2063630_EU_280_The_Netherlands,5
2064203_Ag_EU_Digiphil_Kapcsos,5
361_EKT_AthensAcademy7,5
551_APEF_IKAK_Kongsberg_formannskap_og_sentraladministrasjo,5
552_APEF_IKAVA_Haegebostad_kommune_Formannskapet_Kommunestyret,5
555_APEF_IKAK_Mo_formannskap_og_sentraladministrasjon,5
612_APE__MagyarNemzetiLeveltar,5
613_APE__MagyarNemzetiLeveltara,5
698_APE_MagyarNemzetiLeveltar_,5
00745_A_DE_Landesarchiv_ese_1_0000007210,4
2021503_Ag_BG_Ontotext_hdl_pub_624,4
2021504_Ag_BG_Ontotext_hdl_pub_622,4
2022422_Ag_RO_Elocal_muzeudev,4
2063629_EU_280_Austria,4
31_RoL_NLSerbia_knezevic1,4
385_Slovenia_3d_heritage,4
9200230_Ag_EU_TEL_a0559b_Collections_1914-1918,4
9200389_Ag_EU_TEL_a1167r_eCloud_Croatia,4
9200414_Ag_EU_TEL_a1168i_eCloud_Croatia,4
9200437_Ag_EU_TEL_a1167m_eCloud_Croatia,4
9200573_NL_Scotland_Poetry,4
9200577_NL_Estonia_Poetry,4
1030__Naturalis_BRACHIOPODA,3
1120_CyprusInstitute_khirokitia,3
2021101_Ag_CZ_CroatianCulturalHeritage_Foto-album3,3
2021108_Ag_CZ_CroatianCulturalHeritage_Zvučni11,3
2021741_Cy_CUT_331,3
2051941_Ag_EU_EUscreenXLCore_1031,3
409_Cy_CUT_502,3
527_APEF_Ugland_Thorne,3
550_APEF_FFB_Fredrikstad_kommune_1964,3
553_APEF_National_Archives_Norway_1,3
57_mig_crnjanski_rukopisi_Serbia,3
858_ekultura_AlfredMakanec,3
886_DDB_Nordfriisk_Instituut,3
9200295_Ag_EU_TEL_a0531_EUcollection14-18,3
9200574_NL_Netherlands_Poetry,3
1055_NUK_TwinIT,2
1056_Narodowy_Instytut_Dziedzictwa_TwinIT,2
10605_AV_DW_ASSETS_EA_5,2
1060_NLF_museovirasto,2
1096_INP_TwinIt,2
1113_Kulturpool_LSN,2
1128_France_TwinIt,2
1130_Luxembourg_TwinIT,2
2021105_Ag_CZ_CroatianCulturalHeritage_Kartografs7,2
2021722_Ag_CY_Laografikos,2
2048352_Ag_EU_ApeX_GR1,2
2048378_Ag_EU_ApeX_Croatia_HDA,2
252_EFG_Hochschule_RheinMain,2
408_Cy_CUT_491,2
529_APEF_FFB_Idrettslaget_Norild,2
556_APEF_NAN_Sjofartsdirektoratet_med_forlopere_skip,2
559_APEF_NAN_Revisjonsdepartementet_1_revisjonskontor,2
802_Norsk_vegmuseum,2
857_ekultura_StjepanRadic,2
859_ekultura_ObiteljDezelic,2
91693_Ag_SE_SwedishNationalHeritage_ajtte_evertebr,2
9200219_Ag_EU_TEL_a1192a_Collections_1914-1918,2
9200308_Ag_EU_TEL_a0549f_1914-1918,2
09708_L_IE_IVRLA_Monograph_collection_ese,1
1053_HM_citadella,1
1057_National_Heritage_Board_of_Latvia_TwinIT,1
1058_Statens_Museum_for_Kunst_TwinIT,1
10602_AV_DW_ASSETS_EA_2,1
1061_LT_AggregatorServiceNLL_3D,1
1062__RoyalBelgianInstituteOfNaturalSciences,1
1063_Slovakiana_PSR,1
1064_Leuven_CollectieVlaamseGemeenschap,1
1070_MuseoArcheologicoNazionalediNapoli,1
1079_Royal_Museums_of_Art_and_History_Brussels_TwinIT,1
1080_CR_HRZ,1
1081_Bulgaria_3D_TwinIt,1
1085_EKT_3d4delphi,1
1092_MuseoArqueologicoNacional,1
1095_picturestones,1
1097_picturestones_3D,1
1111_Centraal_Museum_TwinIt,1
1119_The_Discovery_Programme_TwinIt,1
1121_OdesaNationalScientificLibrary,1
1123_DDB_SynagogeErfurt,1
1124_DDB_Juedische_Gemeinde,1
1131_Portugal_TwinIT,1
1132_Albania_TwinIT,1
142_Europeana_TestRecord,1
147_ECC_NlSerbia_krvavo_zlato,1
2020107_Ag_SI_Nat.EContentAggregator_noordung,1
2020903_Ag_DK_NAS_statenkunst,1
2021110_Ag_CZ_CroatianCulturalHeritage_Rukopisi13,1
2021112_Ag_CZ_CroatianCulturalHeritage_Arhitekto16,1
2021719_Ag_CY_Theodosis_Nikolaou,1
2021748_Cy_CUT_353,1
2048375_Ag_EU_ApeX_Romania_LNA,1
2048379_Ag_EU_ApeX_Portugal_ANTT,1
309_Meise_Botanic_Garden_VirtualExhibition_Part1,1
55_mig_crnjanski_knjige_Serbia,1
856_ekultura_IlijaGultesa,1
88_ASINOU_1_Cyprus,1
895_APE_Landsarkivet,1
896_APE__Riksarkivet,1
9200334_Ag_EU_TEL_a1223_EC1914_Slovak,1
